day_id,city_id,temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset
D2276,C088,27.0,,11.2,210,1013.0,0.0,89,50,31.0,10.0,1.0,12.2,1,06:43 AM,06:56 PM
D2277,C088,28.0,,19.1,250,1011.0,0.0,84,75,33.5,10.0,1.0,17.6,1,06:43 AM,06:55 PM
D2278,C088,28.0,Partly Cloudy,13.0,220,1010.0,0.0,70,75,31.1,10.0,7.0,16.2,1,06:43 AM,06:54 PM
D2279,C088,26.0,,13.0,190,1012.0,0.0,79,50,29.2,10.0,1.0,18.7,1,06:43 AM,06:54 PM
D2280,C088,25.4,Cloudy and Overcast,12.6,217,1014.0,0.0,87,67,28.1,10.0,1.0,19.8,1,06:43 AM,06:53 PM
D2281,C088,25.0,,12.2,252,1014.0,0.2,88,93,27.6,2.0,1.0,19.1,1,06:43 AM,06:53 PM
D2282,C088,25.8,Light Precipitation,11.5,235,1014.0,0.35,85,73,28.6,9.0,1.0,18.1,1,06:43 AM,06:52 PM
D2283,C088,27.0,,9.0,220,1011.0,0.56,79,75,31.6,10.0,1.0,13.1,1,06:43 AM,06:51 PM
D2284,C088,26.0,,15.1,200,1010.0,0.02,89,75,29.2,10.0,1.0,16.3,1,06:42 AM,06:51 PM
D2285,C088,25.2,,11.5,235,1014.0,0.07,89,82,28.0,10.0,1.0,18.9,1,06:42 AM,06:50 PM
D2286,C088,25.8,Rain Showers,9.7,274,1013.0,3.07,88,57,29.0,7.0,1.0,16.6,1,06:42 AM,06:50 PM
D2287,C088,24.6,,9.7,306,1011.0,17.69,95,99,27.5,5.0,1.0,18.8,1,06:42 AM,06:49 PM
D2288,C089,31.0,,11.2,160,1007.0,0.4,59,75,37.5,10.0,6.0,22.0,2,07:02 AM,07:10 PM
D2289,C089,29.0,,6.1,330,1011.0,0.9,79,75,33.7,10.0,6.0,17.6,1,07:01 AM,07:10 PM
D2290,C089,28.0,Partly Cloudy,6.8,70,1010.0,0.0,79,75,31.9,10.0,1.0,22.7,1,07:01 AM,07:10 PM
D2291,C089,28.0,,6.8,110,1010.0,0.3,79,75,32.3,10.0,1.0,27.7,1,07:01 AM,07:09 PM
D2292,C089,25.0,Partly Cloudy,3.6,167,1009.0,0.0,100,75,26.9,9.0,1.0,18.4,2,07:01 AM,07:09 PM
D2293,C089,28.0,,11.2,110,1009.0,0.0,74,75,31.6,10.0,1.0,27.4,2,07:00 AM,07:09 PM
D2294,C089,28.0,,9.0,110,1008.0,0.0,79,75,31.7,7.0,1.0,29.5,2,07:00 AM,07:08 PM
D2295,C089,28.0,,6.8,60,1009.0,0.0,74,75,31.7,9.0,1.0,24.1,1,07:00 AM,07:08 PM
D2296,C089,28.0,,6.8,50,1010.0,0.3,79,75,32.1,10.0,6.0,18.4,2,07:00 AM,07:07 PM
D2297,C089,25.0,,11.2,10,1011.0,0.0,94,75,26.4,9.0,7.0,19.4,1,06:59 AM,07:07 PM
D2298,C089,28.0,,6.8,40,1010.0,0.7,79,75,32.2,10.0,6.0,18.4,1,06:59 AM,07:07 PM
D2299,C089,28.0,,6.8,60,1010.0,0.5,79,50,31.5,10.0,1.0,16.2,2,06:59 AM,07:06 PM
D2300,C089,26.0,,6.8,230,1010.0,0.6,89,75,28.3,10.0,1.0,14.4,1,06:58 AM,07:06 PM
D2301,C089,26.0,,6.8,340,1010.0,1.4,89,75,28.4,8.0,1.0,24.8,2,06:58 AM,07:06 PM
D2302,C089,27.0,Light Precipitation,6.8,10,1010.0,0.0,89,75,30.1,8.0,7.0,20.2,2,06:58 AM,07:05 PM
D2303,C089,28.0,,6.8,140,1010.0,0.0,84,0,32.2,10.0,1.0,22.3,1,06:57 AM,07:05 PM
D2304,C089,29.0,,9.0,80,1011.0,0.0,70,75,33.5,10.0,1.0,29.5,2,06:57 AM,07:04 PM
D2305,C089,27.0,,6.8,60,1009.0,0.4,84,75,30.3,10.0,1.0,27.4,1,06:57 AM,07:04 PM
D2306,C089,28.0,Partly Cloudy,6.8,70,1010.0,0.0,84,75,32.0,10.0,1.0,27.4,1,06:56 AM,07:04 PM
D2307,C089,28.0,,6.1,120,1009.0,0.4,89,50,32.6,10.0,1.0,19.8,1,06:56 AM,07:03 PM
D2308,C089,27.0,,6.1,360,1009.0,0.0,89,75,30.0,7.0,1.0,22.0,1,06:56 AM,07:03 PM
D2309,C089,27.0,,6.8,10,1010.0,0.0,89,75,30.5,10.0,1.0,16.9,1,06:55 AM,07:02 PM
D2310,C089,27.0,,6.1,20,1010.0,0.0,89,75,30.0,10.0,1.0,8.9,1,06:55 AM,07:02 PM
D2311,C089,26.0,,6.8,300,1010.0,0.56,89,75,28.3,8.0,1.0,2.3,2,06:55 AM,07:02 PM
D2312,C089,25.0,,6.1,250,1009.0,1.16,100,75,27.1,10.0,1.0,20.4,1,06:54 AM,07:01 PM
D2313,C089,25.0,,6.8,20,1010.0,0.13,94,75,26.9,9.0,1.0,10.0,2,06:54 AM,07:01 PM
D2314,C090,16.0,,11.2,260,1002.0,0.8,100,75,16.0,4.0,4.0,9.0,1,06:18 AM,07:47 PM
D2315,C090,14.0,Cloudy and Overcast,3.6,11,1006.0,0.0,94,100,14.7,10.0,1.0,2.9,1,06:19 AM,07:45 PM
D2316,C090,14.0,,6.1,190,1011.0,6.0,100,75,14.7,10.0,1.0,1.4,1,06:19 AM,07:45 PM
D2317,C090,14.0,,4.0,300,1018.0,0.0,100,75,14.7,10.0,1.0,3.2,1,06:21 AM,07:43 PM
D2318,C090,14.0,,3.6,271,1020.0,0.0,100,0,14.7,10.0,1.0,6.1,1,06:22 AM,07:41 PM
D2319,C090,16.0,,4.0,300,1023.0,0.0,94,0,16.0,10.0,1.0,4.3,2,06:23 AM,07:40 PM
D2320,C090,17.0,,4.0,270,1026.0,0.0,94,75,17.0,10.0,1.0,2.9,1,06:24 AM,07:38 PM
D2321,C090,12.0,,4.0,300,1026.0,0.0,88,25,12.5,10.0,1.0,4.3,1,06:26 AM,07:36 PM
D2322,C090,12.0,,6.1,280,1025.0,0.0,94,0,12.5,10.0,1.0,5.4,1,06:27 AM,07:34 PM
D2323,C090,14.0,,9.0,300,1024.0,0.0,88,25,14.7,10.0,1.0,4.7,1,06:28 AM,07:32 PM
D2324,C090,14.0,,11.2,290,1023.0,0.0,88,0,14.7,10.0,1.0,4.7,2,06:29 AM,07:30 PM
D2325,C090,13.0,,9.0,280,1021.0,0.0,94,0,13.6,10.0,1.0,5.4,2,06:31 AM,07:28 PM
D2326,C090,13.0,,6.8,290,1022.0,0.0,94,0,13.6,10.0,1.0,4.7,2,06:32 AM,07:26 PM
D2327,C090,14.0,,3.6,272,1020.0,0.0,94,0,14.7,10.0,1.0,4.7,2,06:33 AM,07:24 PM
D2328,C090,14.0,,4.0,300,1016.0,0.0,94,0,14.7,10.0,1.0,5.4,2,06:34 AM,07:22 PM
D2329,C090,15.0,,3.6,255,1016.0,0.0,100,0,15.8,10.0,1.0,7.6,2,06:36 AM,07:20 PM
D2330,C090,19.0,Light Precipitation,19.1,110,1019.0,0.0,88,75,19.0,10.0,6.0,9.7,1,06:38 AM,07:16 PM
D2331,C090,16.0,,3.6,40,1022.0,0.0,94,75,16.0,10.0,1.0,4.0,1,06:38 AM,07:16 PM
D2332,C090,14.0,,4.0,270,1020.0,0.0,94,75,14.7,10.0,1.0,1.4,1,06:39 AM,07:14 PM
D2333,C090,16.0,Partly Cloudy,3.6,260,1019.0,0.0,94,25,16.0,10.0,1.0,6.8,1,06:41 AM,07:12 PM
D2334,C090,15.0,,3.6,244,1019.0,0.0,94,0,15.8,10.0,1.0,7.0,1,06:42 AM,07:10 PM
D2335,C090,18.0,Rain Showers,3.6,295,1013.0,0.0,100,75,18.0,7.0,1.0,6.9,1,06:43 AM,07:08 PM
D2336,C090,14.0,,3.6,359,1018.0,0.0,94,0,14.7,10.0,1.0,3.1,1,06:44 AM,07:06 PM
D2337,C090,16.0,,3.6,252,1015.0,0.0,94,75,16.0,10.0,1.0,3.7,2,06:46 AM,07:04 PM
D2338,C090,17.0,,6.8,290,1009.0,0.0,94,75,17.0,10.0,1.0,9.7,1,06:47 AM,07:02 PM
D2339,C090,18.0,,16.9,230,1009.0,1.83,94,75,18.0,10.0,1.0,12.7,1,06:48 AM,07:00 PM
D2340,C091,27.0,,6.8,230,1008.0,0.1,79,75,31.0,10.0,1.0,9.0,1,06:24 AM,06:18 PM
D2341,C091,27.7,,4.3,31,1008.0,1.5,77,51,31.2,10.0,6.0,6.1,1,06:24 AM,06:18 PM
D2342,C091,28.0,,3.6,10,1011.0,0.7,84,75,34.4,10.0,6.0,7.2,1,06:24 AM,06:18 PM
D2343,C091,27.0,Light Precipitation,4.0,123,1014.0,0.9,80,86,30.3,9.0,6.0,7.2,1,06:23 AM,06:18 PM
D2344,C091,27.8,,10.8,108,1013.0,0.0,77,29,31.5,10.0,7.0,12.6,1,06:23 AM,06:18 PM
D2345,C091,29.2,Clear and Sunny,15.1,96,1013.0,0.0,67,4,32.7,10.0,7.0,17.3,1,06:22 AM,06:18 PM
D2346,C091,31.0,,15.1,90,1012.0,0.0,71,25,37.2,10.0,7.0,16.2,1,06:21 AM,06:18 PM
D2347,C091,29.0,,11.2,110,1012.0,0.0,79,25,32.7,10.0,7.0,18.7,1,06:21 AM,06:18 PM
D2348,C091,30.0,,19.1,110,1012.0,0.0,70,25,35.0,10.0,7.0,24.1,1,06:20 AM,06:18 PM
D2349,C091,30.0,,19.1,110,1012.0,0.0,75,50,34.9,10.0,7.0,27.0,1,06:20 AM,06:18 PM
D2350,C091,28.0,,3.6,101,1012.0,0.3,84,25,31.8,9.0,6.0,29.5,1,06:19 AM,06:17 PM
D2351,C091,27.5,,10.8,116,1013.0,0.6,82,80,31.5,9.0,6.0,17.3,1,06:19 AM,06:17 PM
D2352,C091,27.0,,6.1,180,1011.0,0.0,84,75,28.7,10.0,7.0,9.0,1,06:18 AM,06:17 PM
D2353,C091,28.0,,4.0,230,1011.0,0.0,79,75,30.5,10.0,7.0,6.1,1,06:17 AM,06:17 PM
D2354,C091,29.0,,6.1,70,1011.0,0.0,79,50,32.0,10.0,7.0,8.3,1,06:17 AM,06:17 PM
D2355,C091,26.0,,6.8,180,1012.0,0.0,84,75,28.3,10.0,7.0,7.9,1,06:16 AM,06:17 PM
D2356,C091,23.0,,4.0,180,1010.0,0.0,94,50,25.2,10.0,1.0,10.1,1,06:15 AM,06:17 PM
D2357,C091,29.0,,6.1,200,1011.0,0.0,62,50,34.0,10.0,7.0,3.6,1,06:15 AM,06:17 PM
D2358,C091,29.0,,6.1,140,1011.0,0.0,75,75,34.2,10.0,7.0,6.5,1,06:14 AM,06:17 PM
D2359,C091,27.0,Light Precipitation,3.6,121,1013.0,0.4,77,72,29.9,9.0,6.0,4.0,1,06:14 AM,06:17 PM
D2360,C091,27.0,,3.6,10,1010.0,0.0,84,50,29.5,10.0,7.0,8.7,1,06:13 AM,06:16 PM
D2361,C091,30.0,,3.6,10,1011.0,0.0,75,25,35.8,10.0,7.0,10.4,1,06:13 AM,06:16 PM
D2362,C091,25.0,,11.2,110,1012.0,0.0,100,75,26.7,10.0,7.0,22.8,1,06:12 AM,06:16 PM
D2363,C091,28.0,,3.6,10,1010.0,0.0,89,50,31.0,10.0,7.0,8.7,1,06:11 AM,06:16 PM
D2364,C091,31.0,,4.0,140,1010.0,2.04,71,50,38.8,10.0,6.0,19.4,1,06:11 AM,06:16 PM
D2365,C091,29.0,,6.1,110,1009.0,0.04,79,75,35.0,10.0,6.0,18.6,1,06:10 AM,06:16 PM
D2366,C092,18.0,,6.8,50,1036.0,0.0,30,0,18.0,10.0,5.0,7.6,3,06:23 AM,05:54 PM
D2367,C092,9.0,,11.2,120,1030.0,0.0,76,0,8.3,10.0,1.0,10.8,1,06:22 AM,05:54 PM
D2368,C092,13.0,,9.0,60,1028.0,0.0,51,0,12.9,10.0,1.0,12.2,3,06:22 AM,05:54 PM
D2369,C092,12.0,,3.6,10,1023.0,0.0,44,0,12.1,10.0,1.0,9.7,2,06:21 AM,05:55 PM
D2370,C092,18.0,,9.0,30,1023.0,0.0,30,0,18.0,10.0,1.0,6.1,2,06:20 AM,05:55 PM
D2371,C092,18.0,,19.1,50,1024.0,0.0,34,0,18.0,10.0,1.0,18.0,1,06:19 AM,05:56 PM
D2372,C092,18.0,,11.2,50,1025.0,0.0,39,0,18.0,10.0,1.0,15.8,2,06:18 AM,05:56 PM
D2373,C092,14.0,,3.6,10,1024.0,0.0,47,0,14.1,10.0,1.0,12.2,3,06:17 AM,05:56 PM
D2374,C092,17.0,,20.2,200,1024.0,0.0,22,0,17.0,10.0,1.0,33.1,3,06:16 AM,05:57 PM
D2375,C092,14.0,,3.6,100,1025.0,0.0,21,0,14.7,10.0,1.0,6.1,3,06:15 AM,05:57 PM
D2376,C092,14.0,Clear and Sunny,6.8,160,1025.0,0.0,23,0,14.0,10.0,1.0,13.7,5,06:14 AM,05:57 PM
D2377,C092,15.0,,3.6,10,1025.0,0.0,44,0,15.6,10.0,1.0,9.0,4,06:12 AM,05:58 PM
D2378,C092,19.0,,6.8,80,1025.0,0.0,35,0,19.0,10.0,1.0,18.7,3,06:11 AM,05:58 PM
D2379,C092,18.0,,3.6,10,1019.0,0.0,37,0,18.0,10.0,1.0,4.0,3,06:10 AM,05:59 PM
D2380,C092,9.0,,31.0,200,1024.0,0.0,40,0,5.4,10.0,1.0,34.6,1,06:09 AM,05:59 PM
D2381,C092,8.0,,13.0,110,1032.0,0.0,61,0,5.3,10.0,1.0,20.5,1,06:08 AM,05:59 PM
D2382,C092,21.0,,11.2,320,1023.0,0.0,38,0,21.0,10.0,6.0,18.0,2,06:06 AM,06:00 PM
D2383,C092,14.0,,4.0,10,1024.0,0.0,59,0,14.7,10.0,1.0,1.4,4,06:06 AM,06:00 PM
D2384,C092,15.0,,3.6,10,1020.0,0.0,23,0,14.8,10.0,1.0,17.3,2,06:05 AM,06:01 PM
D2385,C092,17.0,,9.0,230,1018.0,0.0,23,0,17.0,10.0,1.0,23.4,3,06:04 AM,06:01 PM
D2386,C092,16.0,,13.0,90,1021.0,0.0,59,0,16.0,10.0,1.0,24.8,1,06:03 AM,06:01 PM
D2387,C092,16.0,,13.0,30,1023.0,0.0,63,0,16.0,10.0,1.0,15.0,1,06:02 AM,06:02 PM
D2388,C092,15.0,,6.1,40,1023.0,0.16,72,0,15.1,9.0,1.0,11.7,4,06:01 AM,06:02 PM
D2389,C092,16.0,,6.1,170,1024.0,0.0,29,0,16.0,10.0,1.0,18.9,4,06:00 AM,06:02 PM
D2390,C092,14.0,,6.8,130,1020.0,0.0,44,0,14.1,10.0,1.0,12.1,3,05:58 AM,06:03 PM
D2391,C092,22.0,,13.0,50,1023.0,0.0,29,0,22.4,10.0,1.0,24.9,2,05:57 AM,06:03 PM
D2392,C093,23.0,,6.8,240,1007.0,0.0,94,100,25.2,10.0,1.0,21.2,1,05:59 AM,07:07 PM
D2393,C093,25.0,,6.1,290,1010.0,0.2,79,75,26.5,10.0,6.0,4.0,3,06:00 AM,07:05 PM
D2394,C093,22.0,,4.0,170,1011.0,0.1,94,75,24.5,7.0,5.0,2.9,3,06:00 AM,07:05 PM
D2395,C093,22.0,,3.6,60,1013.0,0.0,88,25,24.6,10.0,6.0,7.2,3,06:01 AM,07:04 PM
D2396,C093,23.0,Clear and Sunny,4.0,340,1013.0,0.0,83,0,25.0,10.0,6.0,5.4,4,06:02 AM,07:02 PM
D2397,C093,24.0,,13.0,100,1013.0,0.0,89,100,25.8,9.0,1.0,7.9,3,06:02 AM,07:01 PM
D2398,C093,25.0,,6.8,10,1013.0,1.0,94,75,28.1,10.0,5.0,7.9,2,06:03 AM,06:59 PM
D2399,C093,26.0,,9.0,340,1013.0,0.0,89,75,28.2,10.0,7.0,3.6,1,06:04 AM,06:58 PM
D2400,C093,26.0,,6.8,360,1012.0,0.0,84,0,28.5,10.0,6.0,6.1,2,06:05 AM,06:56 PM
D2401,C093,23.0,,3.6,120,1012.0,0.0,100,25,25.0,10.0,6.0,7.9,2,06:06 AM,06:55 PM
D2402,C093,20.0,,4.0,330,1015.0,0.0,88,0,20.0,10.0,6.0,4.7,3,06:07 AM,06:53 PM
D2403,C093,21.0,,4.0,340,1012.0,0.0,94,0,21.0,8.0,6.0,5.8,4,06:07 AM,06:52 PM
D2404,C093,22.0,,3.6,320,1011.0,0.0,94,0,24.6,10.0,6.0,5.0,4,06:08 AM,06:50 PM
D2405,C093,22.0,,3.6,210,1010.0,0.0,88,75,24.6,10.0,6.0,3.2,4,06:09 AM,06:49 PM
D2406,C093,22.0,,4.0,340,1012.0,0.0,94,0,24.6,9.0,6.0,2.2,3,06:10 AM,06:47 PM
D2407,C093,23.0,Light Precipitation,4.0,20,1012.0,0.0,94,75,25.2,9.0,6.0,7.6,3,06:11 AM,06:45 PM
D2408,C093,24.0,,9.0,70,1015.0,0.0,69,75,25.8,10.0,1.0,9.0,1,06:12 AM,06:42 PM
D2409,C093,20.0,Light Precipitation,3.6,170,1015.0,1.6,100,100,20.0,10.0,4.0,10.8,1,06:12 AM,06:42 PM
D2410,C093,22.0,Partly Cloudy,6.1,50,1013.0,0.4,100,75,24.6,10.0,5.0,5.4,1,06:13 AM,06:41 PM
D2411,C093,22.0,,3.6,360,1011.0,0.0,100,100,24.6,6.0,5.0,5.4,2,06:14 AM,06:39 PM
D2412,C093,22.0,,3.6,300,1013.0,0.0,100,0,24.5,8.0,6.0,5.1,2,06:15 AM,06:38 PM
D2413,C093,22.0,,3.6,70,1014.0,0.0,88,75,24.5,10.0,6.0,6.6,3,06:16 AM,06:36 PM
D2414,C093,22.0,,6.1,30,1013.0,0.67,94,100,24.5,6.0,4.0,13.6,3,06:16 AM,06:35 PM
D2415,C093,19.0,,16.9,350,1010.0,0.02,78,0,19.0,10.0,4.0,13.0,1,06:17 AM,06:33 PM
D2416,C093,15.0,,4.0,340,1016.0,0.0,100,0,15.8,10.0,5.0,5.9,2,06:18 AM,06:31 PM
D2417,C093,15.0,,3.6,200,1020.0,0.0,100,25,15.6,10.0,5.0,7.6,4,06:19 AM,06:30 PM
D2418,C094,20.0,Clear and Sunny,6.1,230,1018.0,0.0,49,0,20.0,10.0,6.0,1.4,1,07:39 AM,08:52 PM
D2419,C094,18.0,,6.8,60,1015.0,0.0,45,0,18.0,10.0,1.0,17.6,1,07:40 AM,08:50 PM
D2420,C094,21.0,,3.6,44,1017.0,0.0,40,0,21.0,10.0,1.0,27.7,1,07:40 AM,08:50 PM
D2421,C094,22.0,,3.6,81,1018.0,0.0,33,0,23.0,10.0,1.0,13.7,1,07:41 AM,08:49 PM
D2422,C094,23.0,,3.6,10,1013.0,0.8,47,0,24.9,10.0,1.0,20.2,1,07:42 AM,08:47 PM
D2423,C094,16.0,Partly Cloudy,6.1,10,1017.0,2.3,88,75,16.0,8.0,1.0,31.0,1,07:43 AM,08:46 PM
D2424,C094,17.0,Cloudy and Overcast,3.6,10,1015.0,0.4,94,100,17.0,9.0,1.0,27.0,1,07:44 AM,08:44 PM
D2425,C094,19.0,,6.8,100,1018.0,0.0,88,25,19.0,9.0,1.0,13.0,1,07:45 AM,08:42 PM
D2426,C094,21.0,,6.1,360,1018.0,0.0,69,0,21.0,9.0,1.0,10.8,2,07:46 AM,08:41 PM
D2427,C094,23.0,,6.1,360,1019.0,0.0,65,0,24.9,10.0,1.0,20.9,1,07:47 AM,08:39 PM
D2428,C094,24.0,,6.1,360,1018.0,0.0,61,0,25.0,10.0,1.0,10.1,1,07:48 AM,08:37 PM
D2429,C094,23.0,Thunderstorms,6.1,30,1017.0,0.0,69,75,24.7,10.0,1.0,24.8,1,07:49 AM,08:36 PM
D2430,C094,19.0,Mist or Fog,9.0,50,1019.0,0.2,88,75,19.0,5.0,1.0,11.9,1,07:50 AM,08:34 PM
D2431,C094,20.0,,6.1,10,1017.0,0.0,83,25,20.0,10.0,1.0,15.5,1,07:51 AM,08:32 PM
D2432,C094,19.0,,4.0,270,1017.0,0.0,68,0,19.0,10.0,1.0,7.6,1,07:51 AM,08:31 PM
D2433,C094,20.0,,6.8,10,1019.0,0.0,60,0,20.0,10.0,1.0,18.4,1,07:52 AM,08:29 PM
D2434,C094,25.0,,11.2,90,1018.0,0.0,57,50,25.0,10.0,7.0,10.4,1,07:54 AM,08:26 PM
D2435,C094,24.0,,6.8,80,1016.0,0.0,61,0,25.7,10.0,1.0,16.9,1,07:54 AM,08:26 PM
D2436,C094,17.0,,6.8,60,1012.0,0.1,94,0,17.0,9.0,1.0,11.2,1,07:55 AM,08:24 PM
D2437,C094,20.0,,3.6,237,1013.0,0.0,64,0,20.0,10.0,1.0,15.8,1,07:56 AM,08:22 PM
D2438,C094,15.0,Partly Cloudy,11.2,140,1017.0,0.0,94,25,13.8,10.0,1.0,29.2,1,07:57 AM,08:21 PM
D2439,C094,15.0,,3.6,10,1021.0,0.0,88,0,15.8,10.0,1.0,6.3,1,07:58 AM,08:19 PM
D2440,C094,18.0,,6.1,40,1017.0,0.0,60,50,18.0,10.0,1.0,10.6,1,07:59 AM,08:17 PM
D2441,C094,18.0,,16.9,230,1014.0,0.0,52,0,18.0,10.0,1.0,38.1,1,08:00 AM,08:16 PM
D2442,C094,15.0,,11.2,260,1012.0,0.0,63,75,14.1,10.0,1.0,22.0,1,08:01 AM,08:14 PM
D2443,C095,31.0,,29.9,240,1008.0,0.1,66,50,39.7,10.0,6.0,28.1,1,06:04 AM,06:19 PM
D2444,C095,26.0,,11.2,140,1010.0,4.1,94,50,28.8,9.0,6.0,23.4,1,06:04 AM,06:19 PM
D2445,C095,26.0,Moderate to Heavy Rain,15.1,240,1008.0,0.0,94,50,29.2,9.0,1.0,30.2,1,06:04 AM,06:19 PM
D2446,C095,24.0,,9.0,160,1009.0,0.0,94,25,26.1,10.0,1.0,25.9,1,06:03 AM,06:18 PM
D2447,C095,25.0,,6.8,140,1009.0,0.2,94,75,27.5,10.0,1.0,26.3,1,06:03 AM,06:18 PM
D2448,C095,25.0,Partly Cloudy,11.2,170,1008.0,0.0,94,75,27.9,10.0,1.0,32.8,1,06:03 AM,06:17 PM
D2449,C095,25.0,,15.1,190,1008.0,0.0,89,75,27.7,10.0,1.0,44.6,1,06:03 AM,06:17 PM
D2450,C095,27.0,,13.0,240,1008.0,0.0,89,25,31.0,10.0,1.0,27.4,1,06:03 AM,06:16 PM
D2451,C095,27.0,,15.1,240,1008.0,1.5,89,25,31.0,10.0,1.0,42.5,1,06:03 AM,06:16 PM
D2452,C095,26.0,,13.0,230,1009.0,1.2,94,75,29.3,8.0,1.0,33.1,1,06:03 AM,06:15 PM
D2453,C095,24.0,,13.0,150,1011.0,1.3,89,50,26.2,9.0,1.0,22.7,1,06:02 AM,06:15 PM
D2454,C095,26.0,,19.1,220,1010.0,0.7,94,50,29.4,9.0,1.0,23.4,1,06:02 AM,06:14 PM
D2455,C095,25.0,,6.8,170,1009.0,0.8,89,25,27.6,10.0,1.0,24.5,1,06:02 AM,06:14 PM
D2456,C095,26.0,,6.8,150,1008.0,1.1,89,25,29.3,10.0,1.0,34.6,1,06:02 AM,06:13 PM
D2457,C095,25.7,,23.8,240,1010.0,0.0,86,51,28.5,10.0,1.0,44.6,1,06:02 AM,06:13 PM
D2458,C095,26.0,,9.0,160,1009.0,0.0,94,50,29.2,9.0,1.0,36.0,1,06:02 AM,06:12 PM
D2459,C095,26.0,,11.2,160,1010.0,0.0,94,50,29.0,9.0,1.0,24.5,1,06:01 AM,06:11 PM
D2460,C095,24.0,,11.2,160,1009.0,0.7,89,25,26.2,10.0,1.0,24.1,1,06:01 AM,06:11 PM
D2461,C095,25.0,,3.6,183,1010.0,0.1,89,25,27.7,10.0,1.0,21.2,1,06:01 AM,06:11 PM
D2462,C095,26.0,,6.1,170,1008.0,0.0,89,25,29.1,10.0,1.0,21.6,1,06:01 AM,06:10 PM
D2463,C095,24.0,,15.1,200,1009.0,0.41,94,50,26.1,10.0,1.0,21.7,1,06:01 AM,06:09 PM
D2464,C095,25.0,,3.6,191,1009.0,0.04,94,25,27.3,10.0,1.0,13.2,1,06:01 AM,06:09 PM
D2465,C095,24.0,,11.2,160,1011.0,0.48,100,50,26.4,9.0,1.0,21.2,1,06:01 AM,06:08 PM
D2466,C095,25.0,,6.8,140,1010.0,0.03,94,50,27.8,10.0,1.0,16.0,1,06:00 AM,06:08 PM
D2467,C095,25.0,,6.8,130,1010.0,0.07,94,50,27.4,10.0,1.0,19.9,1,06:00 AM,06:07 PM
D2468,C095,25.0,,11.2,160,1010.0,0.0,94,50,27.6,10.0,1.0,23.2,1,06:00 AM,06:07 PM
D2469,C096,30.4,,29.2,217,1009.0,0.0,49,58,31.9,10.0,8.0,33.5,1,05:37 AM,06:05 PM
D2470,C096,26.2,,48.2,159,1009.0,0.0,70,46,28.1,10.0,1.0,57.2,1,05:37 AM,06:04 PM
D2471,C096,28.7,,27.4,177,1011.0,0.0,50,30,29.7,10.0,1.0,34.6,2,05:37 AM,06:04 PM
D2472,C096,30.5,,18.0,177,1011.0,0.0,49,22,32.2,10.0,1.0,24.1,1,05:37 AM,06:03 PM
D2473,C096,35.1,,6.1,235,1009.0,0.0,33,8,36.1,10.0,1.0,9.0,2,05:37 AM,06:03 PM
D2474,C096,32.0,Light Rain with Thunder,20.5,221,1007.0,0.0,40,50,32.9,9.0,1.0,26.6,2,05:38 AM,06:02 PM
D2475,C096,35.1,,19.8,192,1005.0,0.0,33,49,36.0,10.0,1.0,29.5,2,05:38 AM,06:01 PM
D2476,C096,31.0,,19.8,206,1006.0,0.0,40,5,31.6,10.0,1.0,28.1,2,05:38 AM,06:00 PM
D2477,C096,29.2,Clear and Sunny,17.3,177,1011.0,0.0,52,4,30.5,10.0,1.0,23.0,2,05:38 AM,06:00 PM
D2478,C096,33.8,,21.2,190,1007.0,0.0,36,0,34.9,10.0,1.0,29.9,3,05:38 AM,05:59 PM
D2479,C096,35.6,Partly Cloudy,18.4,197,1004.0,0.0,29,28,36.1,10.0,1.0,28.4,2,05:38 AM,05:58 PM
D2480,C096,32.8,,39.2,107,1008.0,0.1,41,86,34.4,10.0,1.0,49.0,2,05:38 AM,05:57 PM
D2481,C096,35.4,,14.4,186,1006.0,0.0,35,2,37.1,10.0,1.0,20.9,2,05:38 AM,05:57 PM
D2482,C096,35.7,,16.2,181,1005.0,0.0,29,18,36.1,10.0,1.0,23.4,3,05:38 AM,05:56 PM
D2483,C096,31.8,,30.2,189,1007.0,0.0,48,13,34.1,10.0,1.0,36.7,1,05:38 AM,05:55 PM
D2484,C096,29.8,,21.2,163,1010.0,0.0,51,8,31.4,10.0,1.0,26.6,1,05:38 AM,05:54 PM
D2485,C096,38.8,,7.6,343,1004.0,0.0,23,15,39.2,10.0,9.0,8.6,3,05:39 AM,05:53 PM
D2486,C096,36.4,,5.0,48,1005.0,0.0,23,5,35.7,10.0,1.0,8.3,3,05:39 AM,05:53 PM
D2487,C096,31.5,,33.5,162,1008.0,0.0,46,4,33.3,10.0,1.0,40.3,3,05:39 AM,05:52 PM
D2488,C096,35.4,,6.8,156,1006.0,0.0,25,5,34.8,10.0,1.0,10.4,2,05:39 AM,05:51 PM
D2489,C096,35.5,Clear and Sunny,10.8,277,1006.0,0.0,15,17,33.8,10.0,1.0,18.5,2,05:39 AM,05:50 PM
D2490,C096,33.2,Clear and Sunny,18.0,205,1007.0,0.0,33,8,33.4,10.0,1.0,27.5,2,05:39 AM,05:50 PM
D2491,C096,34.6,,10.4,241,1007.0,0.0,23,4,33.3,10.0,1.0,17.9,3,05:39 AM,05:49 PM
